scrape_ts,source,origin,destination,depart_date,airline,depart_time,arrival_time,price,currency,raw_url,run_id
2026-05-11 17:48:06.761649+00:00,enuygun,IST,ADB,2026-06-01,THY,15:00,16:10,4755.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.763807+00:00,enuygun,IST,ADB,2026-06-01,THY,17:00,18:10,4755.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.766091+00:00,enuygun,IST,ADB,2026-06-01,THY,18:00,19:10,4755.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.768241+00:00,enuygun,IST,ADB,2026-06-01,THY,23:55,01:05,4755.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.771155+00:00,enuygun,IST,ADB,2026-06-01,THY,19:00,20:15,4755.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.773386+00:00,enuygun,IST,ADB,2026-06-01,Pegasus,22:25,23:35,4759.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.775522+00:00,enuygun,IST,ADB,2026-06-01,Pegasus,09:30,10:40,5187.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.778577+00:00,enuygun,IST,ADB,2026-06-01,AJet,02:00,08:55,5653.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.780966+00:00,enuygun,IST,ADB,2026-06-01,AJet,05:25,08:55,6445.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.784203+00:00,enuygun,IST,ADB,2026-06-01,AJet,10:00,13:55,6445.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.786639+00:00,enuygun,IST,ADB,2026-06-01,AJet,08:00,13:55,6745.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.789278+00:00,enuygun,IST,ADB,2026-06-01,AJet,15:25,20:35,6945.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.791429+00:00,enuygun,IST,ADB,2026-06-01,THY,02:00,03:10,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.793489+00:00,enuygun,IST,ADB,2026-06-01,THY,07:00,08:10,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.795719+00:00,enuygun,IST,ADB,2026-06-01,THY,12:45,13:55,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.797773+00:00,enuygun,IST,ADB,2026-06-01,THY,16:00,17:10,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.800321+00:00,enuygun,IST,ADB,2026-06-01,THY,14:00,15:15,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.802660+00:00,enuygun,IST,ADB,2026-06-01,AJet,23:00,08:55,7699.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.804817+00:00,enuygun,IST,ADB,2026-06-01,AJet,19:55,01:15,9810.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:48:06.806882+00:00,enuygun,IST,ADB,2026-06-01,THY,21:00,22:10,10691.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204806
2026-05-11 17:47:24.984155+00:00,enuygun,IST,AYT,2026-06-01,AJet,04:45,06:10,2539.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:24.987563+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,00:10,01:30,2569.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:24.990148+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,06:25,07:45,2730.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:24.992817+00:00,enuygun,IST,AYT,2026-06-01,AJet,01:45,03:10,2851.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:24.995683+00:00,enuygun,IST,AYT,2026-06-01,AJet,15:40,17:05,2851.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:24.998666+00:00,enuygun,IST,AYT,2026-06-01,AJet,20:15,21:40,2851.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.003133+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,05:45,07:05,2856.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.006340+00:00,enuygun,IST,AYT,2026-06-01,THY,23:55,01:15,3539.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.009603+00:00,enuygun,IST,AYT,2026-06-01,THY,22:15,23:45,3539.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.012667+00:00,enuygun,IST,AYT,2026-06-01,AJet,18:50,20:15,3712.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.015736+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,17:15,18:35,3716.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.019636+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,22:40,00:00,3716.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.022214+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,23:05,00:25,3716.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.026403+00:00,enuygun,IST,AYT,2026-06-01,THY,17:35,19:00,3912.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.029930+00:00,enuygun,IST,AYT,2026-06-01,THY,17:45,19:10,3912.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.032931+00:00,enuygun,IST,AYT,2026-06-01,THY,18:15,19:40,3912.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.035393+00:00,enuygun,IST,AYT,2026-06-01,THY,20:15,21:40,3912.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.038151+00:00,enuygun,IST,AYT,2026-06-01,THY,19:20,20:50,3912.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.040588+00:00,enuygun,IST,AYT,2026-06-01,THY,21:10,22:40,3912.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.043151+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,18:10,19:30,4259.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.045532+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,20:25,21:45,4259.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.047829+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,20:50,22:10,4259.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.050274+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,21:50,23:10,4259.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.052750+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,07:00,08:20,4796.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.055507+00:00,enuygun,IST,AYT,2026-06-01,AJet,02:00,08:50,5047.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.057747+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,20:00,21:20,5102.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.060571+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,19:20,20:40,5147.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.063147+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,14:20,15:40,5161.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.065289+00:00,enuygun,IST,AYT,2026-06-01,AJet,08:50,10:15,5241.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.067646+00:00,enuygun,IST,AYT,2026-06-01,AJet,11:35,13:00,5241.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.069968+00:00,enuygun,IST,AYT,2026-06-01,AJet,13:25,14:50,5241.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.072778+00:00,enuygun,IST,AYT,2026-06-01,THY,16:30,17:55,5245.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.075339+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,08:05,09:25,5335.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.077528+00:00,enuygun,IST,AYT,2026-06-01,AJet,05:25,08:50,5857.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.080334+00:00,enuygun,IST,AYT,2026-06-01,THY,12:40,14:05,5902.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.082611+00:00,enuygun,IST,AYT,2026-06-01,AJet,10:00,14:10,6107.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.085185+00:00,enuygun,IST,AYT,2026-06-01,AJet,08:00,12:45,6107.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.087751+00:00,enuygun,IST,AYT,2026-06-01,AJet,23:00,08:50,7085.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.090022+00:00,enuygun,IST,AYT,2026-06-01,THY,06:20,07:45,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.093083+00:00,enuygun,IST,AYT,2026-06-01,THY,08:25,09:50,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.095736+00:00,enuygun,IST,AYT,2026-06-01,THY,09:40,11:05,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.098305+00:00,enuygun,IST,AYT,2026-06-01,THY,10:40,12:05,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.100591+00:00,enuygun,IST,AYT,2026-06-01,THY,11:35,13:00,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.103280+00:00,enuygun,IST,AYT,2026-06-01,THY,15:10,16:35,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.105893+00:00,enuygun,IST,AYT,2026-06-01,THY,14:15,15:50,7336.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.108431+00:00,enuygun,IST,AYT,2026-06-01,Pegasus,11:05,12:25,7444.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.111025+00:00,enuygun,IST,AYT,2026-06-01,AJet,15:25,20:40,8309.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:25.113253+00:00,enuygun,IST,AYT,2026-06-01,AJet,19:55,01:25,8764.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204724
2026-05-11 17:47:45.789155+00:00,enuygun,SAW,ESB,2026-06-01,Pegasus,11:30,12:30,2784.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204745
2026-05-11 17:47:45.791333+00:00,enuygun,SAW,ESB,2026-06-01,Pegasus,07:25,08:25,3012.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204745
2026-05-11 17:47:45.793198+00:00,enuygun,SAW,ESB,2026-06-01,AJet,02:00,03:05,3232.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204745
2026-05-11 17:47:45.795222+00:00,enuygun,SAW,ESB,2026-06-01,Pegasus,06:00,07:00,3289.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204745
2026-05-11 17:47:45.797338+00:00,enuygun,SAW,ESB,2026-06-01,AJet,10:00,11:05,3712.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204745
2026-05-11 17:47:45.799844+00:00,enuygun,SAW,ESB,2026-06-01,AJet,05:25,06:30,4012.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204745
2026-05-11 17:47:45.801998+00:00,enuygun,SAW,ESB,2026-06-01,AJet,08:00,09:05,4012.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204745
2026-05-11 17:47:45.804234+00:00,enuygun,SAW,ESB,2026-06-01,AJet,15:25,16:30,4251.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204745
2026-05-11 17:47:45.806443+00:00,enuygun,SAW,ESB,2026-06-01,Pegasus,15:05,16:05,5076.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204745
2026-05-11 17:47:45.808629+00:00,enuygun,SAW,ESB,2026-06-01,Pegasus,00:05,01:05,5140.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=01.06.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260511_204745
